authorId,authorName,affiliatedOrg
2075403860,M. Kaiser,76
1882556,K. Qian,76
4633411,Zhuoxian Wang,76
2598039,Alireza Nasiri,76
2058341749,S. Ramaswamy,76
1717963,S. Rass,76
151418104,Lucas von Chamier,76
47420092,Dominic Clark,76
20829764,Zhiyuan Ai,76
2115490017,Dao-Fu Liu,76
5713070,M. Malosetti,76
2440512,Timothy O. Laumann,76
50172592,Serge J. Belongie,76
7823285,Horace Pan,76
50568899,L. Pedersen,76
145714153,Alexey Kurakin,76
152928471,M. Tariq,76
1780384,M. Indulska,77
46288201,W. Brehm,77
2502888,Oreoluwatomiwa O. Babarinsa,77
1843181,Jun-Song Fu,77
145810617,Lillian Lee,77
49776606,Jiangfeng Cheng,77
8696815,M. Le Gallo,77
49959210,J. Dean,77
73260620,R. Gruber,77
1680579,Asterios Katsifodimos,77
2120595,S. Rinzivillo,77
2071227609,Miroslav Marinov,77
144960904,F. Speleman,77
2378027,Bharath Ramsundar,77
2075582,S. Hajian,77
14610544,Amitabha Roy,77
2827510,Laurent Bindschaedler,77
37698475,A. Heikal,77
2899295,G. I. Diaz,77
1930057,Guangming Tan,77
50283382,Kevin M. Cury,77
36045539,Adrià Puigdomènech Badia,77
1781162,K. Wang,77
2886004,Yuan-Jyue Chen,77
41154240,A. Afonso,77
1400875517,Ami Levy-Moonshine,77
50881145,Lewis Moffat,77
1793178,Meihui Zhang,77
98509479,F. Masci,77
1779628,Andrew A. Davidson,77
39712836,G. Ayoade,77
2134146,Nikoli Dryden,77
3717195,Andrew W. Han,77
2524198,Ryan Gabrys,77
46903095,Eyal Péer,77
103987521,Zhonglin Cao,77
12178401,Martina Lerche,77
2527473,Y. Okuda,77
2071656478,Donatella Busso,77
3420734,B. Turczyk,77
2840539,Kim-Kwang Raymond Choo,77
3493907,Jakob Sandegaard,77
2092368,S. Sadiq,78
47605128,Mingjie Tang,78
2288376751,Deze Zeng,78
144518416,Holger Schwenk,78
1682418,C. Aggarwal,78
1777646,Dominik Tomaszuk,78
144865353,B. Pang,78
145872183,Huadong Guo,78
29011153,Qinglin Qi,78
52222865,Maria Boura,78
1777422,R. Balasubramonian,78
2288804757,M. Conti,78
2107472893,C. Yan,78
1409846740,Rohan Gupta,78
3226433,G. Mortier,78
143990588,Massimo Mecella,78
2070085117,D. Dyer,78
40800089,L. Erskine,78
2288710412,MD Matthew M. Churpek,78
3410500,Matthias Fey,78
144007515,A. Hogan,78
9267451,X. Gu,78
2125673249,Marc Fischer,78
2961601,T. Korcsmáros,78
1896291,George Siemens,78
1935587,I. Chouvarda,78
2108503383,Xiaofeng Wang,78
1777660,Naftali Tishby,78
47264006,A. Alshehri,78
2108127558,Yunfeng Zhang,78
3231591,Bastian Quilitz,78
1762709,J. Wawrzynek,78
1970097,A. Theobald,78
1679542,H. Bao,78
148090554,Steven A. Martens,78
31636476,S. Bauman,78
51204489,T. D. Bie,79
1751762,Yoshua Bengio,79
35323115,A. Abdulazeez,79
3212733,Ganjar Alfian,79
1744109,S. Salzberg,79
2156059845,Li Li,79
3560620,Tajana Simunic,79
70407532,A. Kelz,79
2257229905,Stephan Hoyer,79
2108473999,Yupeng Zhang,79
9135861,Long Zheng,79
46378481,C. Valentim,79
144630231,M. Robinson,79
34652904,J. Hellemans,79
2113860756,Tim Kenny,79
2109590665,Haixun Wang,79
9072622,H. Shahriari,79
3195651,Anargyros Plemenos,79
145473095,Yu Zheng,79
1740077,Geoff Hulten,79
2069380956,L. Holloway,79
2158301,Benyu Zhang,79
1686294,Bill Howe,79
38430501,João Aguiar Castro,79
153766394,A. Kirilov,79
2267664,Sirisha Rambhatla,79
31555479,Timothy M. Chan,79
7883654,Chaozhe Zhu,79
145531067,H. Jagadish,79
35191617,M. A. Shah,79
48828579,Ales Erjavec,79
101251726,Michael J. Franklin,79
2152340816,Cheng Chang,79
113995588,Ekaterina Damer,79
2118452616,Zhen Wang,79
47611692,S. Fischer,79
120205775,N. Doulamis,79
2144446650,Chao Wang,79
2152916916,Yang Yang,79
2236529,Ming-Tuo Zhou,79
50155644,D. Schultz,79
87185505,M. Meyer,79
2064203013,Aaron Segal,79
2161388797,Kiran Maharana,79
144913779,J. Bosch,79
1716043,Jorge Bernardino,79
145472146,M. Wagner,80
1881041,Gilles Louppe,80
2117182555,Ting Chen,80
9947760,Alireza Faghaninia,80
4718515,Joseph H. Montoya,80
2529746,Keke Gai,80
1743600,Shuiwang Ji,80
2273072,Georg Ostrovski,80
2934141,N. Waddell,80
2113979381,Xing Hao,80
8273966,Guigang Zhang,80
145233982,M. Mohseni,80
2072782550,Zhihao Jia,80
46369381,Grant Ayers,80
11573257,Tianjian Chen,80
2150427580,Ming Yang,80
2155493162,Hui Li,80
48391667,X. Tan,80
3182988,I. Tatarinov,80
73507499,Qiang-feng Zhou,80
1803520,L. Maaten,80
49111633,J. Patel,80
144838425,C. Zuo,80
32511206,W. Sauerbrei,80
79404966,Mohammad Alizadeh,80
3945955,Xiaofei He,80
2005517418,Hanâ Lbath,80
50377068,Tian Zhi,80
145057514,H. B. McMahan,80
2110117920,Jieshan Zhao,80
1819419,Waseem Afzal,80
47131776,Annika Reinke,81
1725285,T. Khoshgoftaar,81
6104570,M. Gecevicius,81
3205436,Jonas Pfefferle,81
47181672,Daehwan Kim,81
1717056,M. Worring,81
145963904,I. A. T. Hashem,81
144108062,Jasper Snoek,81
1693341,D. Pedreschi,81
7020161,S. Ludick,81
1702550,S. Manegold,81
144061594,Y. Gogotsi,81
145101368,Jing Tang,81
2278834796,Daya Guo,81
3310968,Dimin Niu,81
6527289,B. Gabbe,81
3266710,H. A. Moatassime,81
145522617,E. Damiani,81
1726095131,A. Gupta,81
17711197,D. Ongari,81
144441300,N. Duffield,81
143720373,Indranil Gupta,81
2657593,H. Kawaji,81
51043865,C. McQuin,81
1710280,S. Grumbach,81
1735048,O. Tirkkonen,81
37089174,S. Hampson,81
34986234,Keval Vora,81
2381325,S. Ong,81
47513708,Junjie Huang,81
32455748,Siddhartha Sahu,81
2840853,Javad Chamanara,81
1893258,Hassan N. Noura,81
144580027,Dong Yu,81
65841662,D. Filimon,82
144971797,K. Knittel,82
2142983,Flavio Villanustre,82
2059906330,Troy Manning,82
66906393,Y. Petrova,82
65981652,Hao Wang,82
1733290,V. Markl,82
2789275,Hao Wang,82
39483833,Duyu Tang,82
66770881,C. Döpke,82
33352252,Hanqing Zeng,82
2113746583,Nym Vandenberg,82
18356904,Michal Podstawski,82
49933077,Louis-Philippe Morency,82
38385080,Hongxia Yang,82
5590544,J. Haslbeck,82
2109050852,Wen X Li,82
1699014,O. Hartig,82
2792154,A. Salgado,82
2327080,Avrilia Floratou,82
1481047992,Abou Zakaria Faroukhi,82
2111326563,Zhiwen Chen,82
98449500,S. Ha,82
2112831164,Li Cai,82
2060408270,J. Bessa,82
26391899,Amine Mhedhbi,82
1585890027,T. Tran,83
4230536,Nicholas A. Bokulich,83
2072850683,Swati Tiwari,83
2286764736,Qing Wang,83
7482477,R. Samarev,83
34065547,Naveen Panwar,83
1794590,Wenchao Xu,83
2115858706,Yongwei Wu,83
1705764,F. Bonchi,83
2857771,D. Papo,83
145567050,S. Barlow,83
2109539039,Zhi Yang,83
2363465,R. Maskat,83
1505464856,Lokesh Nagalapatti,83
2642350,Kadan Aljoumaa,83
2150059510,Rong Zhu,83
2164604,Shervin Minaee,83
2108684717,Xiaomeng Wang,83
144338063,N. Maglaveras,83
1697941,I. Vlahavas,83
7175581,A. V. van Breemen,83
34110040,H. V. Olivera,83
145429878,Hui Yu,83
1389382825,G. Abdulsahib,83
30582790,V. Reuter,83
2109972322,Jin Zhao,83
2781539,F. Berman,83
145792941,David M. Rothschild,83
1713968,Jiankun Hu,83
2170874,D. Akehurst,83
2152832173,Li Zhang,83
144039153,Zhong Ming,83
153761211,Heesu Kim,84
14577774,Waleed Iqbal,84
2313947,L. Pritchard,84
145428675,A. Sebastian,84
1723397,R. Verborgh,84
2110990110,Shijie Zhou,84
143989991,Alexander Schiller,84
2088768581,Yifan Hou,84
1741101,Oren Etzioni,84
2638246,Alex Beutel,84
2247137,H. Stahlberg,84
4285399,Stephane E. Castel,84
3458649,Sofia Panagiotopoulou,84
47782132,L. Yi,84
1711231,M. Smelyanskiy,84
143842977,E. Forsberg,84
2111415414,Yuechao Pan,84
2111054361,J. Silva,84
153422527,Xiaoming Qiu,84
145431225,Y. Xuan,84
144519071,D. Strong,84
2287603163,Ieee Thar Baker Senior Member,84
2106650552,Georgios Dolias,84
4948480,M. Posada de la Paz,84
49532874,A. Alberdi,84
1790392,E. Barillot,84
2144794493,Jie Huang,84
4006952,M. Axton,84
8623564,Quan-Hui Liu,84
2852242,N. Laranjeiro,84
2108514045,Jinyoung Lee,84
2285396719,Mark R. Nutter,85
89797300,Jiao-Jin Sun,85
2087749667,Dong Liang,85
49832912,Rui Zhao,85
2915064,E. Shekita,85
50663909,G. Andrienko,85
9392149,Albert Y. Zomaya,85
3452074,Michael Haubenschild,85
145868454,Yonggang Wen,85
120658773,Ihor Indyk,85
2343654,Hsin-Yuan Huang,85
1693598,M. Raginsky,85
2278389,Shrainik Jain,85
144156242,S. Mehrotra,85
2144499343,Jianmin Wang,85
2109636740,Chien-An Chen,85
144093170,M. Won,85
153478396,E. Jackson,85
1929145,Yuduo Wu,85
2345652,D. Bochtis,85
2056181012,J. Reis,85
32273167,Sergios Petridis,85
2341362,L. Tininini,85
145155916,R. Hosseini,85
2109411071,Zhichun Guo,85
2107299006,C. Williams,85
2156264658,Zhao Li,85
2111936357,Steven G. Johnson,86
7873409,Yanfang Ye,86
12313761,Tao Li,86
145485250,C. Coello,86
36397553,M. Brenner,86
2116636014,Li Zhou,86
2135918679,Long Zhou,86
40024798,Dionysios Logothetis,86
2056118645,A. Ferrer,86
103866044,Uthayakumar Jayasankar,86
1783781,S. Salihoglu,86
1572944977,Lidia Contreras-Ochando,86
1404359012,Bertty Contreras-Rojas,86
40801755,B. Cumpston,86
30868748,M. Manni,86
71010078,R. McLeod,86
49165821,R. Kumar,86
40372102,Changwan Hong,86
145033446,K. Strauss,86
2593963,Davide Alocci,86
1922657,Erhan Guven,86
35030227,Giancarlo Pellegrino,86
48704195,Jerome Couturier,86
1708607,A. Polleres,86
47557631,Yong Chen,86
1951080,Georgios Balikas,86
1950133,Prodromos Malakasiotis,86
3222580,O. Wiest,86
1712319,Shengling Wang,86
1725784,S. Speedie,87
6365009,Gregory S. Stupp,87
2239541229,Willy Susilo,87
1405412411,Philipp Eiden,87
2110812737,Tao Huang,87
144473373,A. Zhang,87
1491641853,Hartmut Schultze,87
9727014,Chandrasegar Thirumalai,87
36743361,Dakuo Wang,87
1977806,Adam Lerer,87
1785006,C. Ferri,87
1750988,D. Kosmopoulos,87
1750017,Chunxiao Jiang,87
1807433,S. Stolfo,87
15948537,I. Jongenburger,87
46393431,Yanzhi Wang,87
145676588,Stephen Lin,87
143936663,Thomas Hofmann,87
1490690684,Stephan Ursprung,87
35207951,Parmita Mehta,87
2240347692,Mao Ye,87
52129294,Casey M. Platnich,87
2285233261,Changyu Hou,87
1765150,Balaji Krishnapuram,87
7372106,G. U. Ganegoda,87
3329791,G. Newstadt,87
1750836,J. Simmons,87
1885895,K. Brkić,87
2148733,Patrick Zschech,87
1760940,A. Iosup,87
2157747150,Zuhai Jiang,87
1748072,H. Motoda,87
48284155,Angus F. M. Ng,87
2192840743,M. Cerezo,87
5328311,Dustin R. Bunch,87
23579626,Ira Gooding,87
144418842,T. Drummond,87
1939487,B. Brinne,87
2099667639,Pengcheng Yao,87
2084326559,Eric Schmidt,87
2107978833,Vipin Kumar,88
1721158,D. Dou,88
2155468366,Wei Zhang,88
1405412293,M. Mathea,88
31380410,Norma Latif Fitriyani,88
1394049881,The Genomic Observatories Network,88
37032036,Rosa M Alcazar,88
101185781,Mirko Lieber,88
47288315,Wendy Chang,88
48705568,A. Pedersen,88
29275442,Yibin Li,88
1773836,Payman Mohassel,88
1557607422,Hima Patel,88
2060026640,Satoshi Masuda,88
2123019127,Ruhi Sharma Mittal,88
2598130,Jianbo Fu,88
3326020,A. Vetrò,88
3370429,Zeming Lin,88
2118916449,Tianyi Wang,88
1729031,Floris Geerts,88
46478540,T. Beier,88
144161025,Chang Zhou,88
144479015,Awni Y. Hannun,88
143836959,D. Flynn,88
2055760745,Wei Xin,88
5420249,Jiyoul Lee,88
40163064,D. Manov,88
2860260,Alexandru Uta,88
1720869,Hongming Cai,88
144886793,Peng-Ting Chen,88
47061936,Lukasz Andrzejewski,88
15671883,Kris Rodgerson,88
2115646383,Teng Li,88
1930264,M. Field,88
1704462,R. Muntz,88
145773524,Wen Luo,88
47170423,Sharon Newman,88
31820923,M. Schmidt,88
49255057,J. Chew,88
2349196,Maria Skoularidou,88
73509301,Yeongjae Choi,88
1731068,Mingdong Ou,89
1889237,J. Peplies,89
145295484,Anil K. Jain,89
6292800,Xiaogan Liang,89
2737579,G. Furnas,89
3482237,L. Idoumghar,89
9223889,M. Zaliskyi,89
69484854,A. Rajaraman,89
31528430,N. Aziz,89
144369609,Gautam Srivastava,89
1392692054,Alex Bridgland,89
9341294,G. Kesavaraj,89
49501910,Youwei Zhuo,89
3416143,Yasser Idris,89
1689989,L. Bhuyan,89
1935346,Zhiyuan Shao,89
31843833,Xiaogang Wang,89
2999959,Matthew Thorpe,89
1858633,H. Do,89
145135725,A. Marques,89
2264597,Shubho Sengupta,89
3533262,B. Rusholme,89
144844353,L. Ismail,89
3341722,Alexandra Peste,89
49466142,S. Linden,89
2069844773,Li Xiu,89
116377499,N. Carvalhais,89
2118943217,Xiaowei Song,89
2517497,Zhangye Dong,89
88256002,C. Gorup,89
46251839,Arsalan Zahid Piprani,89
2789097,Peter Bloem,89
115112132,C. van Broeckhoven,89
1737505,J. Pesquet,89
2148761004,Longbing Cao,89
3293820,Laura Fumanelli,89
2082582426,David B. Carter,89
66320873,Huiqiang Xie,89
2061044608,Robert W. Bradshaw,89
48166357,Frances Perry,89
145583986,Wenwu Zhu,90
40987227,Yu Wang,90
3741656,Connor T. Skennerton,90
1831104,Zhenjiang Zhang,90
150105906,F.N. Van Dau,90
143908701,A. Xu,90
2062347618,M. Lanza,90
40600353,Yanfeng Zhang,90
2955771,Yongjun Ren,90
3317889,Jeyhun Karimov,90
9229182,B. Recht,90
2164728910,Cheng Liu,90
145321667,B. Liu,90
2752280,David Piorkowski,90
1682773,A. Pentland,90
1739490,A. Passarella,90
3132377,S. Ludtke,90
2118869556,Shang Ma,90
1761220,Yogesh L. Simmhan,90
31277482,P. Smutny,90
1750856,Michael Benedikt,90
83639236,M. Berkeley,90
1927553,Justin D. Weisz,90
144947410,R. Agrawal,90
145188508,P. Christen,90
1443742662,Weining Zheng,90
2842877,Wenwu Cui,90
2255220874,Eamonn J. Keogh,90
30037096,M. Kemerink,90
145125161,A. Hussain,90
50628121,P. V. Krishna,90
1733076,M. Hauswirth,90
50860274,Padhraic Smyth,90
144078473,J. Oláh,90
38152929,Jiong Jin,90
2245553048,Qing Wu,90
2057582064,Marzieh Haghighi,90
1926599,Asaph Azaria,90
145837053,M. Guizani,90
2118932732,Zheng Zhu,90
50118198,Yulu Wu,90
1754544,Yongyang Yu,91
150064574,Connor Shorten,91
34673873,S. Iwata,91
144180616,Erran L. Li,91
2108734743,Yixin Wang,91
1682309,Shaojie Tang,91
37626208,D. Christianson,91
2288354992,Simon Jones,91
2145903238,Fan Wang,91
144171563,S. Bandyopadhyay,91
1879114760,Keqiang Yan,91
2286232238,Wei Ding,91
1680073,Kang Chen,91
32435123,J. Herwegen,91
21766681,Dasharathraj K. Shetty,91
2108406634,Jianmin Chen,91
50206748,Hang Min,91
10803574,Lena Christiansen,91
1771108,Phoebe Sengers,91
2457612,Sangmin Oh,91
17266441,Karamjit Kaur,91
2056304241,Pengfei Fan,91
2108884106,Harris H. Wang,91
1747034,A. Vasilakos,91
4839253,Ryo Nakaki,91
2437145,G. Hart,91
34521172,Sarvar Patel,91
116356100,J. Rojas,91
73773486,Stine Hedensted,91
35132120,T. Jaakkola,92
145772858,Zhihan Lv,92
1685102,F. Giannotti,92
1777528,H. Larochelle,92
145600108,A. Fidjeland,92
40238404,P. Simon,92
2052949,Jason Tsay,92
2553383,Marco Torchiano,92
2115338656,Shuai Lu,92
1729109,N. Bouguila,92
2000360258,Xindi Wang,92
82961838,G. Trost,92
32909426,S. Modgil,92
143676711,M. Erez,92
9184276,Jingqiang Liu,92
2056835516,Meng Hou,92
1641642335,Xiaowei Jiang,92
145263625,Adrian V. Lee,92
2109574179,Sachin Kumar,92
1742363,S. Comai,92
47647620,W. Edmunds,92
145747497,Cristina Ribeiro,92
8672550,Pavani Yashodha De Silva,92
2155544933,Zhe Wang,92
7729327,Robert P. Davey,92
3148469,E. Arnaud,92
39376048,Diptikalyan Saha,92
2043402,S. Venkatakrishnan,92
1724421,Deng Cai,92
1708269,M. Martonosi,92
1750196,Abdallah Khreishah,92
3319373,Dirk Weissenborn,92
2621478,Franca Piazza,92
1948189,Moshe Lichman,92
145878647,Rob Kitchin,92
2143633281,Feng Xia,92
120583577,Chun-qiang Hu,92
143604406,B. Juang,92
2109101709,Jaejun Park,92
41157498,Tong Xu,93
2772109,Renzo Angles,93
2066721,Shivakumar Vaithyanathan,93
4622323,E. Nango,93
33669170,Sungjin Wi,93
1742448,K. Bollacker,93
1746841,Nicolas Usunier,93
3428490,Mark Raasveldt,93
40237241,Matthias Boehm,93
73685318,Ingrid Lange,93
2066516991,J. Kirkpatrick,93
38675222,L. Canova,93
9034963,Camilo Orozco Minotas,93
145712106,Volodymyr Kuleshov,93
1693220,C. Batini,93
144061974,P. Mcdaniel,93
2603265,S. Kuebler,93
8230559,Yongxin Tong,93
38690711,K. Beyer,93
1693549,S. Džeroski,93
47443371,Anju Sharma,93
50152441,Sihao Liu,93
2100212393,Philipp Gölzer,93
6733411,S. Struckmann,93
47295849,A. Reineke,93
3224102,D. Bacciu,93
1732336,Fenglin Bu,93
2434278,Mark Lillibridge,93
1490967734,Jugdutt Singh,93
5548191,Tazro Ohta,93
1703872,T. Menzies,93
48289026,Kyle Blauer,93
4488990,M. Mohammadi,93
2288483979,Leo Lahti,94
1979489,Kyunghyun Cho,94
144245703,Harsh Thakkar,94
1741126,S. Hoi,94
48445225,Fay W. Chang,94
145576595,Saransh Gupta,94
35374692,Ruqiang Yan,94
49061836,Alastair Green,94
1717192,M. Nanni,94
1782589,Vaibhava Goel,94
145834075,C. Leporelli,94
2447669,Junwhan Ahn,94
1680133,S. Jha,94
145122221,T. Varvarigou,94
144440610,V. Murthy,94
144199974,A. Mohamed,94
1736776,R. Stoleru,94
51248807,Saisai Sun,94
134381892,M. De Graef,94
3590885,A. Coi,94
1680046,A. Rakhlin,94
46462891,K. Akiyama,94
40268068,Pei-Hui Chu,94
1751591,G. Weikum,94
2776517,N. Blomberg,94
1726554,Aviral Shrivastava,94
40596015,Daniel Seybold,95
144861189,H. Chao,95
36436218,S. Laine,95
1756679,M. Mokbel,95
1794206,S. Ji,95
48129278,Jianting Zhou,95
2170409878,Tavneet Singh,95
1771551,X. Zhang,95
1403239967,Francisco Massa,95
1743903,Z. Pardos,95
50052368,Shuo Ren,95
3083169,S. Brunton,95
47663455,J. Sölter,95
144643812,Z. B. Celik,95
39107109,Taiga Abe,95
2152765829,Jian Wang,95
2145413970,Changji Li,95
1789686,R. Wrembel,95
2169661889,Max Earle,95
5145583,T. Monro,95
38909097,Alec Radford,95
80816275,Jiaming Qian,95
7452993,K. Ngiam,95
34251584,B. Schmidt,95
1882065,W. Budiharto,95
7549589,Jorge Mendes de Jesus,95
2146420685,Yiming Jiang,95
1786741,Xiaowen Gong,95
2219053320,Boyi Xu,95
1745657,K. Eshghi,95
2153522384,Peng Cui,95
49304367,J. Sese,95
2492241,Lingxiao Ma,95
2870618,Jilong Xue,95
2054050322,Andrew Gordon,95
2355151,K. Ferreira,95
1813998,M. Woolrich,95
40225855,H. H. Olsson,95
2280610,Seyma Nur Soydemir,95
152800798,Jens Petersen,95
2618700,Duck-Ho Bae,95
38533893,A. Ayala,96
1736467,ChengXiang Zhai,96
1780892,Sanjay Ghemawat,96
51398992,P. Weilbacher,96
2064923735,Amir Hossein Nodehi Sabet,96
151489878,Lesia Semenova,96
1691920,M. Humphrey,96
2111037263,Martin R. Jones,96
1743065,A. Shami,96
39248319,Nathan Bartley,96
40879604,Chengying Huan,96
2059271276,Trevor Killeen,96
4197391,S. Dhomkar,96
1796335,D. Blei,96
3226264,Vasilis Efthymiou,96
143656578,Y. Zang,96
2584015,D. Tiede,96
2286520440,Matthias W. Seeger,96
2969659,R. Krishnamurthi,96
1394243478,Jan Slifka,96
1756344,T. Baltrušaitis,96
2063985933,A. Lazar,96
1775884,A. Siddiqa,96
1736832,D. Gunopulos,96
1387958482,N. Abu-Ghazaleh,96
51423920,Juan Arbelaez,96
34937333,Y. Ruan,96
3349310,Jerven T. Bolleman,96
2113453831,Hui Ding,96
100772029,J. Surace,96
1781242,Abhinav Shrivastava,96
2066489607,Wei Yin,96
2061429719,Ausberto S. Castro Vera,96
2108533,Marcin Wylot,96
144531567,H. Roth,96
51997781,Peter Camble,96
1803284,Sandra Geisler,96
2412541,W. Hochachka,96
2087483,A. Ilyushkin,96
2047542372,Faisal Ahmed,96
2105998204,Henrik Christensen,96
46933871,M.S. Mahmud,96
10297273,M. A. Salahuddin,96
2233467,J. Evanseck,96
144889265,Ivan Titov,96
102693597,Chen Zheng,96
2691974,Carsten Binnig,96
1416519437,Joseph K. Liu,97
1754673,Tingyang Xu,97
5953896,P. Pickkers,97
34347677,Khoa A Tran,97
21505601,Dustin Lange,97
143674431,A. Mahfouz,97
987654673,Rui Fan,97
1413944992,Aimee Schwab-McCoy,97
144921048,Q. Liao,97
48740398,Z. Ullah,97
987654843,Andrea Baraldi,97
2434366,D. Vrgoc,97
144381651,P. McCormick,97
2515436,Yantao Zheng,97
144434220,Xiaodong Yang,97
2114485554,C. Ré,97
1695378,Jonathan Deaton,97
1504263542,Hui Yie Teh,97
1400077520,D. Castaño-Díez,97
12362073,Seán O'Riain,97
1781910,Thomas Noël,97
10767606,Brian Hilmers,97
2069040101,P. Evans,97
2069083371,Da Yan,97
144115026,Jiannong Cao,97
2512621,Hongzi Mao,97
3125805,Cyrus Rashtchian,97
144585578,W. James Murdoch,97
1770271879,Bill J Peck,97
48441342,Jeremy Greenwald,97
1772593,Tomaž Curk,97
50659286,A. Guttman,97
1490772997,Q. Ma,97
9139705,Amina Adadi,97
2075396941,L. Bai,97
35255977,G. R. Queiroz,97
1818681,D. Kalashnikov,97
117502420,M. Khan,97
145607066,J. Robins,97
6380447,J. Kuhle,97
2108860901,Yu Huang,97
144180010,S. Murphy,97
2203901,Stratos Idreos,98
5561234,L. Best,98
3327178,G. He,98
2118360318,Yao Chen,98
2115224068,Chanhee Park,98
9138305,Wenqun Xiu,98
2630296,Sean Kross,98
3004545,S. Trißl,98
11005922,Mindy Thuna,98
144926874,Jian Yin,98
143686989,Monica Vitali,98
2079538975,A. Ślęzak,98
1702866,Frank Sehnke,98
2098699541,Vengattaraman Thirumal,98
66760366,D. Kosmalska,98
1406485922,V. Sáiz-Rubio,98
10790558,Lukas Gianinazzi,98
2181974014,Nithin Raj,98
2128705160,Lizhang Chen,98
30567641,N. Kehtarnavaz,98
2817880,T. Lichtenberg,98
3615640,S. Vermeire,98
144350478,M. Lopez,98
35499972,Aurick Zhou,98
47714322,J. Polonsky,98
9933376,F. Fan,98
1398381803,G. Piatetsky-Shapiro,98
1797022,Hoo-Chang Shin,98
2421012,G. Zhong,98
2114071558,Shiv Verma,98
144312222,I. Dunham,98
39895708,J. Weinbach,98
14762667,D. Bintley,98
1403954535,Henrik André-Jönsson,98
9965217,Rianne van den Berg,98
2198436,Frank E. Curtis,98
2110909951,Stanley F. Chen,98
83674573,Ashley P. Stephenson,98
1721991,E. Rosten,98
2064046776,Benjamin I. P. Rubinstein,98
144538650,Mihai Pop,98
2193799,Tim Hulsen,98
150202115,Maria Alvarez,99
145619185,Zhiqiang Ge,99
144853146,J. Moreno,99
3326354,Haiyong Bao,99
38077733,C. Trotta,99
1630595717,P. Smyth,99
2068070,Sergey Edunov,99
1695217,S. Devadas,99
145034579,R. Calheiros,99
2137396497,Ke Meng,99
1821191,Vitobha Munigala,99
2144973386,HongJiang Zhang,99
2086383772,J. Gilbey,99
144269537,M. Tariq,99
2754804,Dimitris Tsipras,99
144560858,J. Ravel,99
3088916,Tien Tuan Anh Dinh,99
2121692012,Eliseo Parodi,99
2099119,G. Siuzdak,99
2070318495,Valeria Guimarâes,99
115504647,Yuqi Song,99
50716116,J. Vosgerau,99
2757091,N. Bogunovic,99
1756434,Zhenni Feng,99
1731449,Lei Shu,99
6638274,Christoph Spahn,99
1927408,P. Czodrowski,99
2149050391,Hao Chen,99
3081252,Uttam Adhikari,99
48560944,R. Grass,99
2065866972,Michael Probst,100
30736359,M. Dylla,100
2865824,Liang Zhou,100
2015216,Carlyna Bondiombouy,100
31846192,Tobias Lindaaker,100
2108098765,Xinchen Zhang,100
47949377,Guoliang Li,100
5603320,Sally L. Baxter,100
32399256,Chongli Qin,100
2464154,Hongning Dai,100
36472283,Stefan Slater,100
1693354,Sonia Tarazona,100
2055632320,Katherine Chou,100
2404634,Mathias Klier,100
2065857867,M. J. R. Quintana,100
2214386,Farzad Khorasani,100
2478931,Juan L. Reutter,100
5552754,Andrew C. Adey,100
2181972275,Johan T R,100
39509913,R. Mayer,100
1590803341,Jinsung Kim,100
152772922,Ludwig Schmidt,100
14137449,K. Badek,100
2201329,Oliver Horlacher,100
1795510,E. Gudes,100
5989466,Ivan Jakovlić,100
2154902070,Yang Li,100
92015504,Wei-Yao Tang,100
1402912902,B. Bauer-Marschallinger,100
3441349,Ashish R. Mittal,100
2160518,A. Devalle,100
1601314593,Johanna Jukkala,100
1728382,Joachim Denzler,100
46234199,Rajesh Kaluri,100
6648707,B. Cimini,100
47015649,M. Santoro,100
145114523,G. Iaccarino,100
8804828,M. Schlichtkrull,100
2682150,T. Mattson,100
144894714,V. Grover,100
1582428254,Pantelis Linardatos,100
2116002788,Jonghyun Yoon,100
